doc_id,essay_id,para_id,para_types,span_pos,adu_pos,aty,parent_pos,afu,text,rel_pairs,root
534,96,534,intro,1,0,none,0,none,"<para-intro> Tourist trade is becoming a powerful engine for the economy . Nevertheless , some individuals believe that this position ignores the ecological and environmental destruction , as a result of tourist activities , and its adverse effects on local communities and ecosystems . While both positions seem reasonable , my view is that ,",none,-1
534,96,534,intro,2,1,MajorClaim,0,none,"<AC> through proper management and regulation , a booming tourist industry is an excellent source of economic growth and wealth for rural and urban areas </AC>",[],0
534,96,534,intro,3,0,none,0,none,. </para-intro>,none,-1
535,96,535,body,1,0,none,0,none,<para-body>,none,-1
535,96,535,body,2,1,Claim,0,none,<AC> The most obvious merit is that tourism can vastly boost economic development in a particular state or region </AC>,"[(0, 0)]",2
535,96,535,body,3,0,none,0,none,.,none,-1
535,96,535,body,4,2,Premise,1,Support,"<AC> This takes place , not only through direct expenditure from tourists , but also because it provides direct and indirect jobs to the community , including retail , agriculture , and in the service industry </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
535,96,535,body,5,0,none,0,none,.,none,-1
535,96,535,body,6,3,Premise,1,Support,"<AC> The increasing tax and the expansion of local markets for accommodation , luxury goods amongst others are also a result of a solid , well - regulated tourism programs </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
535,96,535,body,7,0,none,0,none,". Furthermore ,",none,-1
535,96,535,body,8,4,Premise,1,Support,"<AC> tourism provides a considerable number of direct and indirect jobs to the community , including retail , hotels , transport , agriculture , and in the service industry </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
535,96,535,body,9,0,none,0,none,.,none,-1
535,96,535,body,10,5,Premise,1,Support,<AC> This increase of job opportunities allows more people to make significant contribution to society through the purchasing of commodities by their growing incomes </AC>,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
535,96,535,body,11,0,none,0,none,". As a result ,",none,-1
535,96,535,body,12,6,Premise,1,Support,"<AC> this gives energy to the economic cycle , generating local economic prosperity in return </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
535,96,535,body,13,0,none,0,none,. </para-body>,none,-1
536,96,536,body,1,0,none,0,none,<para-body>,none,-1
536,96,536,body,2,1,Claim,0,none,"<AC> Some people may oppose these , citing the environmental and cultural destruction caused by tourism </AC>","[(0, 0)]",2
536,96,536,body,3,0,none,0,none,". In fact ,",none,-1
536,96,536,body,4,2,Premise,1,Attack,"<AC> compared to the tourism industry , other alternatives , like resource extraction and manufacture , are far worse destroyers </AC>","[(1, 0), (3, 0), (4, 0)]",0
536,96,536,body,5,0,none,0,none,". For instance ,",none,-1
536,96,536,body,6,3,Premise,2,Support,"<AC> paper mills pour hundreds and thousands of tons of contamination into rivers , causing severe water pollution </AC>","[(1, 0), (3, 0), (4, 0), (2, 1)]",0
536,96,536,body,7,0,none,0,none,". On the other hand ,",none,-1
536,96,536,body,8,4,Premise,1,Attack,"<AC> the dramatic majority of tourist , particularly those who tend to spending a wealth of time and money locating and visiting rustic villages , are well educated </AC>","[(1, 0), (3, 0), (4, 0)]",0
536,96,536,body,9,0,none,0,none,.,none,-1
536,96,536,body,10,5,Premise,1,Attack,<AC> It is illogical to believe that these rational folks will not conduct themselves decently if required to do so </AC>,"[(1, 0), (3, 0), (4, 0)]",0
536,96,536,body,11,0,none,0,none,. </para-body>,none,-1
537,96,537,conclusion,1,0,none,0,none,"<para-conclusion> After careful consideration of both sides of the argument ,",none,-1
537,96,537,conclusion,2,1,MajorClaim,0,none,<AC> the tourism sector is desirable for its important socioeconomic advantages </AC>,[],0
537,96,537,conclusion,3,0,none,0,none,". In conclusion ,",none,-1
537,96,537,conclusion,4,2,MajorClaim,0,none,"<AC> it is evident that under suitable administration , the benefits of tourism outweigh its drawbacks </AC>",[],0
537,96,537,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
539,97,539,intro,1,0,none,0,none,"<para-intro> The issue of governmental financing provision to aesthetic features in the society has sparked a heated debate . While some argue that the budget allocation to the arts is waste of national resources and the money should instead be spent on public services , I contend that",none,-1
539,97,539,intro,2,1,MajorClaim,0,none,<AC> this investment in field of the arts would be in the best interest of a society </AC>,[],0
539,97,539,intro,3,0,none,0,none,. </para-intro>,none,-1
540,97,540,body,1,0,none,0,none,"<para-body> First of all , there is no doubt that",none,-1
540,97,540,body,2,1,Claim,0,none,<AC> governments are liable for providing societies with appropriate public services and adequate facilities in an efficient way </AC>,"[(0, 0)]",2
540,97,540,body,3,0,none,0,none,". Admittedly ,",none,-1
540,97,540,body,4,2,Premise,1,Support,"<AC> no one should suffer from any sort of deficiency in field of health , education , transportation and communication </AC>","[(1, 0), (3, 0)]",0
540,97,540,body,5,0,none,0,none,". However ,",none,-1
540,97,540,body,6,3,Premise,2,Attack,<AC> these could only help individuals with their physical requirements </AC>,"[(1, 0), (3, 0), (2, 1)]",0
540,97,540,body,7,0,none,0,none,.,none,-1
540,97,540,body,8,4,Premise,1,Attack,<AC> There is also a burden on the government to highly concern about the people mental health initiatives which would be unconsciously or sensibly provided by the arts </AC>,"[(1, 0), (3, 0)]",0
540,97,540,body,9,0,none,0,none,. </para-body>,none,-1
541,97,541,body,1,0,none,0,none,"<para-body> On top of this ,",none,-1
541,97,541,body,2,1,Claim,0,none,<AC> the arts play a pivotal role in all - round development of a society </AC>,"[(0, 0)]",2
541,97,541,body,3,0,none,0,none,.,none,-1
541,97,541,body,4,2,Premise,1,Support,"<AC> No developed country could be named that music , painting , literature and other fields of arts are out of its government consideration </AC>","[(1, 0), (2, 0)]",0
541,97,541,body,5,0,none,0,none,.,none,-1
541,97,541,body,6,3,Premise,1,Support,"<AC> Enriching people ' s life and enlightening their thoughts , the arts basically affect the enhancement of societies in many positive ways </AC>","[(1, 0), (2, 0)]",0
541,97,541,body,7,0,none,0,none,. </para-body>,none,-1
542,97,542,body,1,0,none,0,none,"<para-body> Furthermore ,",none,-1
542,97,542,body,2,1,Claim,0,none,<AC> investing in art could bring employment opportunities and could end in return of capital occasionally </AC>,[],0
542,97,542,body,3,0,none,0,none,.,none,-1
542,97,542,body,4,2,Premise,1,none,<AC> The investment could be paid back through the values of the created works of art which as a matter of fact should be considered as national possessions </AC>,[],0
542,97,542,body,5,0,none,0,none,. </para-body>,none,-1
543,97,543,conclusion,1,0,none,0,none,"<para-conclusion> To sum up ,",none,-1
543,97,543,conclusion,2,1,Claim,0,none,<AC> not only could investing in art be considered as wasting money at any kind </AC>,[],0
543,97,543,conclusion,3,0,none,0,none,", but also",none,-1
543,97,543,conclusion,4,2,MajorClaim,0,none,<AC> it would enriches the culture of the society and governments and individuals would benefit from it in multiple ways </AC>,[],0
543,97,543,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
546,98,546,body,1,0,none,0,none,<para-body>,none,-1
546,98,546,body,2,1,Premise,4,Support,<AC> A full time job with a steady income was enough for a potential employee to support himself and his family </AC>,"[(0, 3), (1, 3), (2, 3)]",0
546,98,546,body,3,0,none,0,none,. But,none,-1
546,98,546,body,4,2,Premise,4,Support,"<AC> with the recent recession , almost all the countries all over the world are seeing significant economic downfall </AC>","[(0, 3), (1, 3), (2, 3)]",0
546,98,546,body,5,0,none,0,none,.,none,-1
546,98,546,body,6,3,Premise,4,Support,<AC> This overwhelming crisis is prompting delayering and reduction of workers </AC>,"[(0, 3), (1, 3), (2, 3)]",0
546,98,546,body,7,0,none,0,none,". As a result ,",none,-1
546,98,546,body,8,4,Claim,0,none,<AC> people are focusing on doing several jobs or gaining further qualification to secure their economic condition </AC>,"[(3, 3)]",2
546,98,546,body,9,0,none,0,none,. </para-body>,none,-1
547,98,547,body,1,0,none,0,none,"<para-body> Moreover ,",none,-1
547,98,547,body,2,1,Premise,4,Support,<AC> the arrival of technology has also been playing a major role promoting further unemployment </AC>,"[(3, 4), (5, 4), (0, 3), (1, 3), (2, 3)]",0
547,98,547,body,3,0,none,0,none,". The official term of it is named "" Technological Unemployment "".",none,-1
547,98,547,body,4,2,Premise,4,Support,"<AC> North American economists have published reports after scrutinizing the recent American economic situation that , technology is eliminating more jobs than creating one </AC>","[(3, 4), (5, 4), (0, 3), (1, 3), (2, 3)]",0
547,98,547,body,5,0,none,0,none,". For example ,",none,-1
547,98,547,body,6,3,Premise,4,Support,"<AC> robots , automation and softwares are taking over manual human workers professions such as clerks , interpreters , security services , retails and specially in manufacturing companies </AC>","[(3, 4), (5, 4), (0, 3), (1, 3), (2, 3)]",0
547,98,547,body,7,0,none,0,none,. Thus,none,-1
547,98,547,body,8,4,Premise,5,Support,<AC> many people ' s jobs are now at high stake </AC>,"[(3, 4), (5, 4)]",0
547,98,547,body,9,0,none,0,none,.,none,-1
547,98,547,body,10,5,Claim,0,none,<AC> The best way to ensure a flexible earning is getting more jobs </AC>,"[(4, 4)]",2
547,98,547,body,11,0,none,0,none,". Last but not least ,",none,-1
547,98,547,body,12,6,Premise,5,Support,<AC> corporational policy to to pay less to inferiors is another reason that drives labours to work on different sectors </AC>,"[(3, 4), (5, 4)]",0
547,98,547,body,13,0,none,0,none,. </para-body>,none,-1
548,98,548,conclusion,1,0,none,0,none,"<para-conclusion> For the reasons mentioned above , I believe that",none,-1
548,98,548,conclusion,2,1,MajorClaim,0,none,<AC> people are now more conscious to gain more educational qualification and also are more interested to work on various fields simultaneously to earn more and support themselves </AC>,[],0
548,98,548,conclusion,3,0,none,0,none,. </para-conclusion>,none,-1
550,99,550,intro,1,0,none,0,none,"<para-intro> Computer is a modern device that is useful for human life . People use computer particularly for work , study , even for communication . However , many people argue that computer more give obstacle than a help in social life . Other sides believe that it becomes prominent thing , and they cannot do anything without that device . However , I strongly believe that",none,-1
550,99,550,intro,2,1,MajorClaim,0,none,"<AC> computer can influence society , and people ' s lives have already been controlled by device </AC>",[],0
550,99,550,intro,3,0,none,0,none,. </para-intro>,none,-1
551,99,551,body,1,0,none,0,none,<para-body> I would argue that,none,-1
551,99,551,body,2,1,Claim,0,none,<AC> this modern device has been a major hindrance to some people </AC>,"[(0, 0)]",2
551,99,551,body,3,0,none,0,none,.,none,-1
551,99,551,body,4,2,Premise,4,Support,<AC> A study conducted by Mediabank shows that majority of Australian adults do not socialize with their families and friends as much as they used to </AC>,"[(3, 0), (1, 3)]",0
551,99,551,body,5,0,none,0,none,", due to the fact that",none,-1
551,99,551,body,6,3,Premise,2,Support,<AC> they spend almost nine hours a day dealing with computers as to produce efficient time in working </AC>,"[(3, 0), (1, 3), (2, 1)]",0
551,99,551,body,7,0,none,0,none,". As it can be seen from the example ,",none,-1
551,99,551,body,8,4,Premise,1,Support,<AC> the idea that computers could be a help has been neglected </AC>,"[(3, 0)]",0
551,99,551,body,9,0,none,0,none,. </para-body>,none,-1
552,99,552,body,1,0,none,0,none,"<para-body> However ,",none,-1
552,99,552,body,2,1,Claim,0,none,<AC> using computer can make people easier to complete their work </AC>,"[(0, 0)]",2
552,99,552,body,3,0,none,0,none,.,none,-1
552,99,552,body,4,2,Premise,1,Support,"<AC> Businessmen , for example , use computer device to presentation or communication with their colleagues </AC>","[(1, 0), (2, 0)]",0
552,99,552,body,5,0,none,0,none,.,none,-1
552,99,552,body,6,3,Premise,1,Support,<AC> Communication by feature - computer such as email and internet help busy businessmen to make deal with relation even in different country </AC>,"[(1, 0), (2, 0)]",0
552,99,552,body,7,0,none,0,none,.,none,-1
552,99,552,body,8,4,Premise,3,Support,"<AC> This is due to using computer more efficient and , many workers cannot do more in work without computer </AC>","[(1, 0), (2, 0), (3, 2)]",0
552,99,552,body,9,0,none,0,none,. </para-body>,none,-1
553,99,553,conclusion,1,0,none,0,none,"<para-conclusion> In conclusion ,",none,-1
553,99,553,conclusion,2,1,MajorClaim,0,none,"<AC> in era technology like this age , computer becomes important thing in human life </AC>",[],0
553,99,553,conclusion,3,0,none,0,none,". Every day ,",none,-1
553,99,553,conclusion,4,2,Claim,0,none,<AC> people cannot pass the day without stay in front of computer or using it </AC>,[],0
553,99,553,conclusion,5,0,none,0,none,.,none,-1
553,99,553,conclusion,6,3,Premise,2,none,"<AC> This situation becomes lifestyle habits , and nowadays human activities are influenced by computer use </AC>",[],0
553,99,553,conclusion,7,0,none,0,none,. </para-conclusion>,none,-1
560,101,560,intro,1,0,none,0,none,"<para-intro> The world has become more prosperous than ever yet a great number of people are still living in poverty or suffering by wars or disasters . Charity organisations have been playing an important role to provide support to those people . However , it is controversial whether the help should go to the people who need it most or the citizens of the country where the charity organisations are located . My view is that",none,-1
560,101,560,intro,2,1,MajorClaim,0,none,<AC> international aid should be prioritised </AC>,[],0
560,101,560,intro,3,0,none,0,none,. </para-intro>,none,-1
561,101,561,body,1,0,none,0,none,<para-body>,none,-1
561,101,561,body,2,1,Claim,0,none,<AC> International aid is critical </AC>,"[(0, 0)]",2
561,101,561,body,3,0,none,0,none,because,none,-1
561,101,561,body,4,2,Premise,1,Support,<AC> people from other countries may be facing much more serious problems </AC>,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,5,0,none,0,none,.,none,-1
561,101,561,body,6,3,Premise,1,Support,"<AC> Many people , for example in some African countries , are living below the basic standards </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,7,0,none,0,none,.,none,-1
561,101,561,body,8,4,Premise,1,Support,"<AC> They lack food , water or clothes which keep them warm , not to mention the education needs </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,9,0,none,0,none,.,none,-1
561,101,561,body,10,5,Premise,1,Support,"<AC> What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members </AC>","[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,11,0,none,0,none,. It is clear that,none,-1
561,101,561,body,12,6,Premise,1,Support,<AC> those people are in desperate need of international support </AC>,"[(1, 0), (2, 0), (3, 0), (4, 0), (5, 0)]",0
561,101,561,body,13,0,none,0,none,. </para-body>,none,-1
562,101,562,body,1,0,none,0,none,"<para-body> Despite the importance of helping those beyond our national borders ,",none,-1
562,101,562,body,2,1,Claim,0,none,<AC> it is reasonable to lend a hand to our fellow citizens </AC>,"[(0, 0)]",2
562,101,562,body,3,0,none,0,none,". After all ,",none,-1
562,101,562,body,4,2,Premise,3,Support,<AC> charity organisations are mainly funded by the home country </AC>,"[(2, 0), (3, 0), (4, 0), (1, 2)]",0
562,101,562,body,5,0,none,0,none,thus,none,-1
562,101,562,body,6,3,Premise,1,Support,<AC> there is a high demand that the money should be spent in the place where it is collected </AC>,"[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,7,0,none,0,none,". Another reason is that ,",none,-1
562,101,562,body,8,4,Premise,1,Support,"<AC> even within the most developed countries , there are still poor people who lack their basic needs </AC>","[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,9,0,none,0,none,.,none,-1
562,101,562,body,10,5,Premise,1,Support,"<AC> By solving the problems in the home country , it is beneficial for social stability and steady economic growth </AC>","[(2, 0), (3, 0), (4, 0)]",0
562,101,562,body,11,0,none,0,none,. </para-body>,none,-1
563,101,563,conclusion,1,0,none,0,none,"<para-conclusion> In conclusion ,",none,-1
563,101,563,conclusion,2,1,MajorClaim,0,none,<AC> people from unfortunate countries need more international assistance while helping citizens in the home country is also necessary </AC>,[],0
563,101,563,conclusion,3,0,none,0,none,. </para-conclusion>,none,-1
565,102,565,intro,1,0,none,0,none,"<para-intro> A world sportive competition event is watched by almost every country around the world and provide social stimulus and people gathering . However , while people view these sportive events as vital in release international problems , others think that they are just entertainment to distract people . I believe that",none,-1
565,102,565,intro,2,1,MajorClaim,0,none,"<AC> they are important somehow , but not essential </AC>",[],0
565,102,565,intro,3,0,none,0,none,. </para-intro>,none,-1
566,102,566,body,1,0,none,0,none,"<para-body> As a matter of fact ,",none,-1
566,102,566,body,2,1,Claim,0,none,<AC> world sport events provide positive waves for number of people </AC>,"[(0, 0)]",2
566,102,566,body,3,0,none,0,none,.,none,-1
566,102,566,body,4,2,Premise,1,Support,<AC> The main purpose of such competitions is to enjoy and share emotions between supporters though their favorite team </AC>,"[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,5,0,none,0,none,.,none,-1
566,102,566,body,6,3,Premise,1,Support,"<AC> These emotions are shared locally in our village or city , nationally in our own country but even internationally too </AC>","[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,7,0,none,0,none,. Obviously,none,-1
566,102,566,body,8,4,Premise,1,Support,<AC> these events gather people and their nationalist pride feeling is increased </AC>,"[(1, 0), (2, 0), (3, 0)]",0
566,102,566,body,9,0,none,0,none,". For example ,",none,-1
566,102,566,body,10,5,Premise,4,Support,<AC> the football world cup taking place every four years is a very followed event during which everyone is having fun </AC>,"[(1, 0), (2, 0), (3, 0), (4, 3)]",0
566,102,566,body,11,0,none,0,none,. </para-body>,none,-1
567,102,567,body,1,0,none,0,none,"<para-body> Moreover ,",none,-1
567,102,567,body,2,1,Claim,0,none,<AC> these sports events are not essential in other issues such as politics or other international affairs </AC>,"[(0, 0)]",2
567,102,567,body,3,0,none,0,none,". Thus ,",none,-1
567,102,567,body,4,2,Premise,1,Support,"<AC> if the general atmosphere during the show is peaceful and fraternal , the reality is different </AC>","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,5,0,none,0,none,". In other words , this is the "" calm before the storm "".",none,-1
567,102,567,body,6,3,Premise,1,Support,"<AC> After the Olympics games are finished , everything came back to normal and all the game competition is forgotten by the majority </AC>","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,7,0,none,0,none,". To picture it ,",none,-1
567,102,567,body,8,4,Premise,1,Support,"<AC> recently , Putin was pleased to open the last winter Olympic games and gather international countries , but actually it has been just facade and Putin didn ' t listen international warning after he conquered the Crimea </AC>","[(1, 0), (2, 0), (3, 0)]",0
567,102,567,body,9,0,none,0,none,. </para-body>,none,-1
568,102,568,conclusion,1,0,none,0,none,"<para-conclusion> Finally ,",none,-1
568,102,568,conclusion,2,1,Claim,0,none,"<AC> an international sports event is a very good thing to gather people , let them dream , being proud of their nationality and forget problems , but just for a while </AC>",[],0
568,102,568,conclusion,3,0,none,0,none,.,none,-1
568,102,568,conclusion,4,2,MajorClaim,0,none,<AC> These meetings are in none case here to interact with international affairs </AC>,[],0
568,102,568,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
570,103,570,intro,1,0,none,0,none,"<para-intro> With the tremendous development in information technology , long - distance education enables people to study at home without going to school . Whether this teaching approach is more beneficial to pupils than the traditional way sparks off a heated debate . From my perspective , I agree with the view that",none,-1
570,103,570,intro,2,1,MajorClaim,0,none,<AC> students can acquire more benefits from the remote education </AC>,[],0
570,103,570,intro,3,0,none,0,none,. </para-intro>,none,-1
571,103,571,body,1,0,none,0,none,"<para-body> To begin with ,",none,-1
571,103,571,body,2,1,Claim,0,none,<AC> studying at home save the pupils enormous time and considerable expense </AC>,"[(0, 0)]",2
571,103,571,body,3,0,none,0,none,.,none,-1
571,103,571,body,4,2,Premise,1,Support,"<AC> Students who use distance - learning programs can cut down their commuting time , tuition fees , textbook fees and so forth just by an internet connection </AC>","[(1, 0), (2, 0)]",0
571,103,571,body,5,0,none,0,none,.,none,-1
571,103,571,body,6,3,Premise,1,Support,<AC> This especially makes a significant difference for the children who live in the far - off countryside and the children whose families are living below the poverty - line </AC>,"[(1, 0), (2, 0)]",0
571,103,571,body,7,0,none,0,none,. </para-body>,none,-1
572,103,572,body,1,0,none,0,none,"<para-body> Besides that ,",none,-1
572,103,572,body,2,1,Claim,0,none,<AC> long - distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches </AC>,"[(0, 0)]",2
572,103,572,body,3,0,none,0,none,.,none,-1
572,103,572,body,4,2,Premise,1,Support,"<AC> Pupils can obtain materials for their curricula just by one mouse click , such as science reports , study posts , documentary records , etc </AC>","[(1, 0), (3, 0)]",0
572,103,572,body,5,0,none,0,none,.,none,-1
572,103,572,body,6,3,Premise,4,Support,<AC> A student can even select a specific online course based on his own preference and time schedule </AC>,"[(1, 0), (3, 0), (2, 3)]",0
572,103,572,body,7,0,none,0,none,so,none,-1
572,103,572,body,8,4,Premise,1,Support,<AC> he can control the learning progress and make satisfactory achievement on this course </AC>,"[(1, 0), (3, 0)]",0
572,103,572,body,9,0,none,0,none,. </para-body>,none,-1
573,103,573,body,1,0,none,0,none,<para-body> It is undeniable that,none,-1
573,103,573,body,2,1,Claim,0,none,"<AC> traditional education has its advantages in face - to - face communication , mental inspiration and physical educations </AC>","[(0, 0)]",2
573,103,573,body,3,0,none,0,none,.,none,-1
573,103,573,body,4,2,Premise,1,Support,<AC> These make remarkable contributions in providing immediate feedbacks and cultivating pupils ' personalities </AC>,"[(1, 0), (2, 0)]",0
573,103,573,body,5,0,none,0,none,. But,none,-1
573,103,573,body,6,3,Premise,1,Attack,"<AC> with the improvements in streaming and sensor technologies , remote education can eliminate the obstacles of distance and body contacts </AC>","[(1, 0), (2, 0)]",0
573,103,573,body,7,0,none,0,none,. </para-body>,none,-1
574,103,574,conclusion,1,0,none,0,none,"<para-conclusion> In conclusion , I concede that",none,-1
574,103,574,conclusion,2,1,Claim,0,none,<AC> traditional education has some merits like feedbacks and inspirations that cannot be replaced in the near future </AC>,[],0
574,103,574,conclusion,3,0,none,0,none,". However ,",none,-1
574,103,574,conclusion,4,2,MajorClaim,0,none,"<AC> distance - learning outweighs the conventional way not only with its efficiency , convenience and economic value , but also with the self - regulated education that pupils can study on their own purpose </AC>",[],0
574,103,574,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
576,104,576,intro,1,0,none,0,none,"<para-intro> In today ' s context , education is the most significant factor which ultimately determines one ' s future . In my personal opinion , I am totally agreed with the view that",none,-1
576,104,576,intro,2,1,MajorClaim,0,none,<AC> there should not be any room for partiality in terms of gender while allocating seats for students in every university courses </AC>,[],0
576,104,576,intro,3,0,none,0,none,. There appear to be various reasons often strike in my mind in support of this position . </para-intro>,none,-1
577,104,577,body,1,0,none,0,none,"<para-body> To begin with ,",none,-1
577,104,577,body,2,1,Claim,0,none,<AC> judging student ' s skills and abilities should only be based on their academic qualifications and talents rather than gender in particular </AC>,"[(0, 0)]",2
577,104,577,body,3,0,none,0,none,". Nowadays ,",none,-1
577,104,577,body,4,2,Premise,1,Support,<AC> both male and female students are equally competitive to each other and deserve to produce impressive results in various field of education </AC>,"[(1, 0), (2, 0)]",0
577,104,577,body,5,0,none,0,none,.,none,-1
577,104,577,body,6,3,Premise,1,Support,"<AC> In India , for example , female students are more often likely to grab more number of top scorer positions in every year higher secondary school examinations </AC>","[(1, 0), (2, 0)]",0
577,104,577,body,7,0,none,0,none,. </para-body>,none,-1
578,104,578,body,1,0,none,0,none,"<para-body> Furthermore ,",none,-1
578,104,578,body,2,1,Claim,0,none,"<AC> female students are highly interested in learning courses such as mechanical engineering which demands physical activities in their lab workshops , unlike previous generation females </AC>","[(0, 0)]",2
578,104,578,body,3,0,none,0,none,". In addition ,",none,-1
578,104,578,body,4,2,Premise,1,Support,"<AC> due to increasing exposure on current affairs and knowledge on cutting - edge technological developments , female graduates are more willing to take huge responsibilities in their workplace , despite its intensive stress and pressure </AC>","[(1, 0), (2, 0)]",0
578,104,578,body,5,0,none,0,none,". For example ,",none,-1
578,104,578,body,6,3,Premise,1,Support,"<AC> Chanda Kochhar , who is the CEO of India ' s second largest bank called ICICI bank and prominently awarded as the country ' s most powerful female head in business sector </AC>","[(1, 0), (2, 0)]",0
578,104,578,body,7,0,none,0,none,. </para-body>,none,-1
579,104,579,conclusion,1,0,none,0,none,"<para-conclusion> In conclusion , I am firmly supporting the view , that",none,-1
579,104,579,conclusion,2,1,MajorClaim,0,none,"<AC> every student either male or female should be given fairly equal opportunity to purse their education in all university subjects , provided they should meet the required qualifications rather than putting limitations based on their gender </AC>",[],0
579,104,579,conclusion,3,0,none,0,none,". Government should take interim measures , to regulate admission process for university courses which enables every student to get benefit . </para-conclusion>",none,-1
581,105,581,intro,1,0,none,0,none,"<para-intro> There is a hotly debated issue over whether face - to - face communication is better than other kinds of communication , and this topic can also be approached from several different angles due to its complexity . Some people tend to believe that communication in person is the best way of expression , while others seem to stand on the opposite position . After deeply pondering over this issue , I also develop my own perspective . I favor the former ; that is ,",none,-1
581,105,581,intro,2,1,MajorClaim,0,none,<AC> I agree that face - to - face communication is better </AC>,[],0
581,105,581,intro,3,0,none,0,none,. </para-intro>,none,-1
582,105,582,body,1,0,none,0,none,<para-body> The first and foremost reason lies in the inevitable fact that,none,-1
582,105,582,body,2,1,Premise,7,Support,<AC> communicating in person can be more convincing </AC>,"[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,3,0,none,0,none,.,none,-1
582,105,582,body,4,2,Premise,7,Support,"<AC> Sometimes , face - to face communication can lead us to convince or complain someone successfully , and a fitting example can be found from my uncle </AC>","[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,5,0,none,0,none,.,none,-1
582,105,582,body,6,3,Premise,7,Support,<AC> He once complained a service of a restaurant </AC>,"[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,7,0,none,0,none,.,none,-1
582,105,582,body,8,4,Premise,7,Support,"<AC> Without exaggeration , he directly went to the boss and told the boss that something wrong occurred on the meal -- a fly concealed in it </AC>","[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,9,0,none,0,none,.,none,-1
582,105,582,body,10,5,Premise,7,Support,"<AC> Afterward , my uncle acquired a new service thanks to face - to face communication </AC>","[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,11,0,none,0,none,.,none,-1
582,105,582,body,12,6,Premise,7,Support,"<AC> If he just wrote something to complain on the website or by telephone , I do not think this problem would be thought important </AC>","[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6)]",0
582,105,582,body,13,0,none,0,none,". Therefore ,",none,-1
582,105,582,body,14,7,Claim,0,none,<AC> we can commence to agree that communicating with someone in person is the best way </AC>,"[(6, 6)]",2
582,105,582,body,15,0,none,0,none,. </para-body>,none,-1
583,105,583,body,1,0,none,0,none,"<para-body> Apart from the one I have mentioned above , another equally crucible aspect is that",none,-1
583,105,583,body,2,1,Premise,6,Support,<AC> it is easy to be deceived without face - to face communication </AC>,"[(0, 5), (1, 5), (2, 5), (3, 5), (4, 5)]",0
583,105,583,body,3,0,none,0,none,". For instance ,",none,-1
583,105,583,body,4,2,Premise,6,Support,"<AC> I had received some harmful words on facebook from my best friend , Eric </AC>","[(0, 5), (1, 5), (2, 5), (3, 5), (4, 5)]",0
583,105,583,body,5,0,none,0,none,.,none,-1
583,105,583,body,6,3,Premise,6,Support,<AC> He said that I was totally failed in building a good friendship and he did not want to be one of my friends anymore </AC>,"[(0, 5), (1, 5), (2, 5), (3, 5), (4, 5)]",0
583,105,583,body,7,0,none,0,none,.,none,-1
583,105,583,body,8,4,Premise,6,Support,<AC> I just shocked and did not know what happened </AC>,"[(0, 5), (1, 5), (2, 5), (3, 5), (4, 5)]",0
583,105,583,body,9,0,none,0,none,". Finally ,",none,-1
583,105,583,body,10,5,Premise,6,Support,<AC> I realized that his facebook account was stolen </AC>,"[(0, 5), (1, 5), (2, 5), (3, 5), (4, 5)]",0
583,105,583,body,11,0,none,0,none,". Hence , from this case ,",none,-1
583,105,583,body,12,6,Claim,0,none,<AC> we are capable of stating that it is important to talk to people face - to - face </AC>,"[(5, 5)]",2
583,105,583,body,13,0,none,0,none,. </para-body>,none,-1
584,105,584,body,1,0,none,0,none,"<para-body> Admittedly , on the other hand , there might be some dissidents proclaiming that",none,-1
