doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
139,1,4,Premise,Premise,none,"First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer ","In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s "
139,1,5,Premise,Premise,none,"First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer ",.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties 
139,2,1,Premise,Premise,none,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies ","First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer "
139,2,3,Premise,Claim,Support,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies ",.  Aiding help poor countries in this situation solve their economical problems and run their own business 
139,2,4,Premise,Premise,none,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies ","In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s "
139,2,5,Premise,Premise,none,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies ",.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties 
139,3,1,Claim,Premise,none,.  Aiding help poor countries in this situation solve their economical problems and run their own business ,"First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer "
139,3,2,Claim,Premise,none,.  Aiding help poor countries in this situation solve their economical problems and run their own business ,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies "
139,3,4,Claim,Premise,none,.  Aiding help poor countries in this situation solve their economical problems and run their own business ,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s "
139,3,5,Claim,Premise,none,.  Aiding help poor countries in this situation solve their economical problems and run their own business ,.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties 
139,4,1,Premise,Premise,none,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s ","First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer "
139,4,2,Premise,Premise,none,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s ",".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies "
139,4,3,Premise,Claim,Support,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s ",.  Aiding help poor countries in this situation solve their economical problems and run their own business 
139,4,5,Premise,Premise,none,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s ",.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties 
139,5,1,Premise,Premise,none,.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties ,"First of all ,  poor counties suffer from shortage of basic materials and facilities to start businesses and make it richer "
139,5,2,Premise,Premise,none,.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties ,".  To be out of poverty , it is fundamental to support basic industry related factors such as light , electricity , load , highways , natural resources , technology and buildings for companies "
139,5,3,Premise,Claim,Support,.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties ,.  Aiding help poor countries in this situation solve their economical problems and run their own business 
139,5,4,Premise,Premise,none,.  Now that it has became strong economy country aiding poor countries after 10 years of aid from other counties ,"In actual ,  republic of Korea used to be the poorest country even compared to others in Africa in 1960 ' s "
140,1,2,Claim,Premise,none,"Secondly ,  aiding campaign gives a chance to considerate about poor people ",".  If people in rich countries ponder poor people suffering from poverty and diseases , they would never take their abundance for granted "
140,1,3,Claim,Premise,none,"Secondly ,  aiding campaign gives a chance to considerate about poor people ",".  It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization "
140,2,1,Premise,Claim,Support,".  If people in rich countries ponder poor people suffering from poverty and diseases , they would never take their abundance for granted ","Secondly ,  aiding campaign gives a chance to considerate about poor people "
140,2,3,Premise,Premise,none,".  If people in rich countries ponder poor people suffering from poverty and diseases , they would never take their abundance for granted ",".  It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization "
140,3,1,Premise,Claim,Support,".  It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization ","Secondly ,  aiding campaign gives a chance to considerate about poor people "
140,3,2,Premise,Premise,none,".  It not only raises the notice the meaning of harmony and love , but also be a good chance to learn humane doctrine of globalization ",".  If people in rich countries ponder poor people suffering from poverty and diseases , they would never take their abundance for granted "
141,1,2,Claim,Premise,none,"Third ,  the campaigns might include practical benefits ",".  In globalized world , the economies of several countries are in a big network and must influence on each others "
141,1,3,Claim,Premise,none,"Third ,  the campaigns might include practical benefits ",".  When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt "
141,2,1,Premise,Claim,Support,".  In globalized world , the economies of several countries are in a big network and must influence on each others ","Third ,  the campaigns might include practical benefits "
141,2,3,Premise,Premise,none,".  In globalized world , the economies of several countries are in a big network and must influence on each others ",".  When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt "
141,3,1,Premise,Claim,Support,".  When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt ","Third ,  the campaigns might include practical benefits "
141,3,2,Premise,Premise,none,".  When America mortgage loan system went bad , several economies of European and Asian countries fluctuated , even any countries had to be gotten international supports to block its bankrupt ",".  In globalized world , the economies of several countries are in a big network and must influence on each others "
142,1,2,Claim,MajorClaim,none,"In conclusion ,  there are abovementioned three key points of positive effects of aid ; supporting poor countries to make its economy strong and building humane concepts to people , keeping strong global economy ","I strongly believe that  being a global neighbor by aiding poor countries would be continues by many organizations and volunteers , and it will make the earth a better place to live "
142,2,1,MajorClaim,Claim,none,"I strongly believe that  being a global neighbor by aiding poor countries would be continues by many organizations and volunteers , and it will make the earth a better place to live ","In conclusion ,  there are abovementioned three key points of positive effects of aid ; supporting poor countries to make its economy strong and building humane concepts to people , keeping strong global economy "
156,1,2,Premise,Claim,Support,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ","Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,1,3,Premise,Premise,none,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ","By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,1,4,Premise,Premise,none,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ",".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,1,5,Premise,Premise,none,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ","since  youngsters , as the target consumers , love celebrities "
156,1,6,Premise,Premise,none,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ",Since  having these products shows their status 
156,1,7,Premise,Premise,none,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising ",",  the quality obviously is not relatively important "
156,2,1,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ","<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,2,3,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ","By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,2,4,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ",".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,2,5,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ","since  youngsters , as the target consumers , love celebrities "
156,2,6,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ",Since  having these products shows their status 
156,2,7,Claim,Premise,none,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product ",",  the quality obviously is not relatively important "
156,3,1,Premise,Premise,none,"By which I mean ,  huge cooperation hire celebrities as the face of their product ","<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,3,2,Premise,Claim,Support,"By which I mean ,  huge cooperation hire celebrities as the face of their product ","Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,3,4,Premise,Premise,none,"By which I mean ,  huge cooperation hire celebrities as the face of their product ",".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,3,5,Premise,Premise,none,"By which I mean ,  huge cooperation hire celebrities as the face of their product ","since  youngsters , as the target consumers , love celebrities "
156,3,6,Premise,Premise,none,"By which I mean ,  huge cooperation hire celebrities as the face of their product ",Since  having these products shows their status 
156,3,7,Premise,Premise,none,"By which I mean ,  huge cooperation hire celebrities as the face of their product ",",  the quality obviously is not relatively important "
156,4,1,Premise,Premise,none,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ","<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,4,2,Premise,Claim,Support,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ","Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,4,3,Premise,Premise,none,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ","By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,4,5,Premise,Premise,none,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ","since  youngsters , as the target consumers , love celebrities "
156,4,6,Premise,Premise,none,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ",Since  having these products shows their status 
156,4,7,Premise,Premise,none,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly ",",  the quality obviously is not relatively important "
156,5,1,Premise,Premise,none,"since  youngsters , as the target consumers , love celebrities ","<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,5,2,Premise,Claim,none,"since  youngsters , as the target consumers , love celebrities ","Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,5,3,Premise,Premise,none,"since  youngsters , as the target consumers , love celebrities ","By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,5,4,Premise,Premise,Support,"since  youngsters , as the target consumers , love celebrities ",".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,5,6,Premise,Premise,none,"since  youngsters , as the target consumers , love celebrities ",Since  having these products shows their status 
156,5,7,Premise,Premise,none,"since  youngsters , as the target consumers , love celebrities ",",  the quality obviously is not relatively important "
156,6,1,Premise,Premise,none,Since  having these products shows their status ,"<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,6,2,Premise,Claim,none,Since  having these products shows their status ,"Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,6,3,Premise,Premise,none,Since  having these products shows their status ,"By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,6,4,Premise,Premise,none,Since  having these products shows their status ,".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,6,5,Premise,Premise,none,Since  having these products shows their status ,"since  youngsters , as the target consumers , love celebrities "
156,6,7,Premise,Premise,Support,Since  having these products shows their status ,",  the quality obviously is not relatively important "
156,7,1,Premise,Premise,none,",  the quality obviously is not relatively important ","<para-body>  To boost their sales and win over customers , companies pour a great amount of money into advertising "
156,7,2,Premise,Claim,Support,",  the quality obviously is not relatively important ","Most of the time ,  it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product "
156,7,3,Premise,Premise,none,",  the quality obviously is not relatively important ","By which I mean ,  huge cooperation hire celebrities as the face of their product "
156,7,4,Premise,Premise,none,",  the quality obviously is not relatively important ",".  By casting famous singers in their television advertisement , motorcycles or clothes for example , sales increase significantly "
156,7,5,Premise,Premise,none,",  the quality obviously is not relatively important ","since  youngsters , as the target consumers , love celebrities "
156,7,6,Premise,Premise,none,",  the quality obviously is not relatively important ",Since  having these products shows their status 
157,1,2,Premise,Claim,Attack,"However , despite the fact that  advertisements can be falseful and exaggerated ",", it is also true that  it plays and important role economically "
157,1,3,Premise,Premise,none,"However , despite the fact that  advertisements can be falseful and exaggerated ",".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable "
157,1,4,Premise,Premise,none,"However , despite the fact that  advertisements can be falseful and exaggerated ",", since  they aim to grab your attention "
157,1,5,Premise,Premise,none,"However , despite the fact that  advertisements can be falseful and exaggerated ",".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition "
157,1,6,Premise,Premise,none,"However , despite the fact that  advertisements can be falseful and exaggerated ",".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective "
157,2,1,Claim,Premise,none,", it is also true that  it plays and important role economically ","However , despite the fact that  advertisements can be falseful and exaggerated "
157,2,3,Claim,Premise,none,", it is also true that  it plays and important role economically ",".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable "
157,2,4,Claim,Premise,none,", it is also true that  it plays and important role economically ",", since  they aim to grab your attention "
157,2,5,Claim,Premise,none,", it is also true that  it plays and important role economically ",".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition "
157,2,6,Claim,Premise,none,", it is also true that  it plays and important role economically ",".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective "
157,3,1,Premise,Premise,none,".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable ","However , despite the fact that  advertisements can be falseful and exaggerated "
157,3,2,Premise,Claim,Support,".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable ",", it is also true that  it plays and important role economically "
157,3,4,Premise,Premise,none,".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable ",", since  they aim to grab your attention "
157,3,5,Premise,Premise,none,".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable ",".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition "
157,3,6,Premise,Premise,none,".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable ",".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective "
157,4,1,Premise,Premise,none,", since  they aim to grab your attention ","However , despite the fact that  advertisements can be falseful and exaggerated "
157,4,2,Premise,Claim,none,", since  they aim to grab your attention ",", it is also true that  it plays and important role economically "
157,4,3,Premise,Premise,Support,", since  they aim to grab your attention ",".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable "
157,4,5,Premise,Premise,none,", since  they aim to grab your attention ",".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition "
157,4,6,Premise,Premise,none,", since  they aim to grab your attention ",".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective "
157,5,1,Premise,Premise,none,".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition ","However , despite the fact that  advertisements can be falseful and exaggerated "
157,5,2,Premise,Claim,Support,".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition ",", it is also true that  it plays and important role economically "
157,5,3,Premise,Premise,none,".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition ",".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable "
157,5,4,Premise,Premise,none,".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition ",", since  they aim to grab your attention "
157,5,6,Premise,Premise,none,".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition ",".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective "
157,6,1,Premise,Premise,none,".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective ","However , despite the fact that  advertisements can be falseful and exaggerated "
157,6,2,Premise,Claim,none,".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective ",", it is also true that  it plays and important role economically "
157,6,3,Premise,Premise,none,".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective ",".  They introduce new products , and provide various choices , not to mention they are often visually enjoyable "
157,6,4,Premise,Premise,none,".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective ",", since  they aim to grab your attention "
157,6,5,Premise,Premise,Support,".  Otherwise the market may be monopolistic , and the price as well as the choice will not be so selective ",".  Advertising also helps to keep prices at reasonable levels , creates a fair environment for commercial competition "
161,1,2,Premise,Premise,none,.  The accidents cannot be completely avoided although only those who have gun licenses can purchase guns ,"For example ,  we hear some news from time to time that someone was hurt by accident during the hunting "
161,1,3,Premise,Claim,Attack,.  The accidents cannot be completely avoided although only those who have gun licenses can purchase guns ,"So  the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates "
161,2,1,Premise,Premise,none,"For example ,  we hear some news from time to time that someone was hurt by accident during the hunting ",.  The accidents cannot be completely avoided although only those who have gun licenses can purchase guns 
161,2,3,Premise,Claim,Support,"For example ,  we hear some news from time to time that someone was hurt by accident during the hunting ","So  the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates "
161,3,1,Claim,Premise,none,"So  the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates ",.  The accidents cannot be completely avoided although only those who have gun licenses can purchase guns 
161,3,2,Claim,Premise,none,"So  the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates ","For example ,  we hear some news from time to time that someone was hurt by accident during the hunting "
162,1,2,Claim,Premise,none,"Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people ","Eventually ,  guns will create a violent society if the trend continues "
162,1,3,Claim,Premise,none,"Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people ","Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting "
162,1,4,Claim,Premise,none,"Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people ","What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger "
162,2,1,Premise,Claim,Support,"Eventually ,  guns will create a violent society if the trend continues ","Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people "
162,2,3,Premise,Premise,none,"Eventually ,  guns will create a violent society if the trend continues ","Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting "
162,2,4,Premise,Premise,none,"Eventually ,  guns will create a violent society if the trend continues ","What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger "
162,3,1,Premise,Claim,Support,"Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting ","Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people "
162,3,2,Premise,Premise,none,"Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting ","Eventually ,  guns will create a violent society if the trend continues "
162,3,4,Premise,Premise,none,"Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting ","What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger "
162,4,1,Premise,Claim,Support,"What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger ","Secondly ,  most violent crimes are related to the abuse of guns , especially in some countries where guns are available for people "
162,4,2,Premise,Premise,none,"What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger ","Eventually ,  guns will create a violent society if the trend continues "
162,4,3,Premise,Premise,none,"What is worse ,  some terrorists are able to possess more advanced weapons than the police , which makes citizens always live in danger ","Take an example ,  in American , young adults and even juveniles can get access to guns , which leads to the tragedies of school gun shooting "
163,1,2,Claim,Premise,none,"Thirdly ,  the possession of guns can also raise the rates of suicide ",".  In the US , firearms remain the most common method of suicide , accounting for about 50 per cent "
163,1,3,Claim,Premise,none,"Thirdly ,  the possession of guns can also raise the rates of suicide ","Unfortunately ,  there is an increasing trend of adolescent suicides and suicides among those age 75 and over "
163,2,1,Premise,Claim,Support,".  In the US , firearms remain the most common method of suicide , accounting for about 50 per cent ","Thirdly ,  the possession of guns can also raise the rates of suicide "
163,2,3,Premise,Premise,none,".  In the US , firearms remain the most common method of suicide , accounting for about 50 per cent ","Unfortunately ,  there is an increasing trend of adolescent suicides and suicides among those age 75 and over "
163,3,1,Premise,Claim,Support,"Unfortunately ,  there is an increasing trend of adolescent suicides and suicides among those age 75 and over ","Thirdly ,  the possession of guns can also raise the rates of suicide "
163,3,2,Premise,Premise,none,"Unfortunately ,  there is an increasing trend of adolescent suicides and suicides among those age 75 and over ",".  In the US , firearms remain the most common method of suicide , accounting for about 50 per cent "
164,1,2,Claim,MajorClaim,none,"In conclusion ,  considering the rise in accident rates , violent crime rates and suicide rates ",", I support that  the guns should be strictly limited and the government should enforce a series of laws to prevent our societies from violence "
164,2,1,MajorClaim,Claim,none,", I support that  the guns should be strictly limited and the government should enforce a series of laws to prevent our societies from violence ","In conclusion ,  considering the rise in accident rates , violent crime rates and suicide rates "
167,1,2,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,1,3,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,.  People can understand more about a country 
167,1,4,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,",  it is useful to ease tensions between nations "
167,1,5,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
167,1,6,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,.  The world suspected North Korea of the aggressive action 
167,1,7,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,"However ,  due to this event North Korea showed a friendship and enthuasism "
167,1,8,Premise,Premise,none,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,.  It is rare times when people can learn about this country 
167,1,9,Premise,Claim,Support,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world ,.  It really help to alleviate the tension 
167,2,1,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,2,3,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",.  People can understand more about a country 
167,2,4,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",",  it is useful to ease tensions between nations "
167,2,5,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ","For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
167,2,6,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",.  The world suspected North Korea of the aggressive action 
167,2,7,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ","However ,  due to this event North Korea showed a friendship and enthuasism "
167,2,8,Premise,Premise,none,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",.  It is rare times when people can learn about this country 
167,2,9,Premise,Claim,Support,".  For the time of occasions , people regardless of nationality , origin and religion will live together ",.  It really help to alleviate the tension 
167,3,1,Premise,Premise,none,.  People can understand more about a country ,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,3,2,Premise,Premise,none,.  People can understand more about a country ,".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,3,4,Premise,Premise,none,.  People can understand more about a country ,",  it is useful to ease tensions between nations "
167,3,5,Premise,Premise,none,.  People can understand more about a country ,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
167,3,6,Premise,Premise,none,.  People can understand more about a country ,.  The world suspected North Korea of the aggressive action 
167,3,7,Premise,Premise,none,.  People can understand more about a country ,"However ,  due to this event North Korea showed a friendship and enthuasism "
167,3,8,Premise,Premise,none,.  People can understand more about a country ,.  It is rare times when people can learn about this country 
167,3,9,Premise,Claim,Support,.  People can understand more about a country ,.  It really help to alleviate the tension 
167,4,1,Premise,Premise,none,",  it is useful to ease tensions between nations ",<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,4,2,Premise,Premise,none,",  it is useful to ease tensions between nations ",".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,4,3,Premise,Premise,none,",  it is useful to ease tensions between nations ",.  People can understand more about a country 
167,4,5,Premise,Premise,none,",  it is useful to ease tensions between nations ","For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
167,4,6,Premise,Premise,none,",  it is useful to ease tensions between nations ",.  The world suspected North Korea of the aggressive action 
167,4,7,Premise,Premise,none,",  it is useful to ease tensions between nations ","However ,  due to this event North Korea showed a friendship and enthuasism "
167,4,8,Premise,Premise,none,",  it is useful to ease tensions between nations ",.  It is rare times when people can learn about this country 
167,4,9,Premise,Claim,Support,",  it is useful to ease tensions between nations ",.  It really help to alleviate the tension 
167,5,1,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,5,2,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,5,3,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",.  People can understand more about a country 
167,5,4,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",",  it is useful to ease tensions between nations "
167,5,6,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",.  The world suspected North Korea of the aggressive action 
167,5,7,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ","However ,  due to this event North Korea showed a friendship and enthuasism "
167,5,8,Premise,Premise,none,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",.  It is rare times when people can learn about this country 
167,5,9,Premise,Claim,Support,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking ",.  It really help to alleviate the tension 
167,6,1,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,6,2,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,6,3,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,.  People can understand more about a country 
167,6,4,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,",  it is useful to ease tensions between nations "
167,6,5,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,"For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
167,6,7,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,"However ,  due to this event North Korea showed a friendship and enthuasism "
167,6,8,Premise,Premise,none,.  The world suspected North Korea of the aggressive action ,.  It is rare times when people can learn about this country 
167,6,9,Premise,Claim,Support,.  The world suspected North Korea of the aggressive action ,.  It really help to alleviate the tension 
167,7,1,Premise,Premise,none,"However ,  due to this event North Korea showed a friendship and enthuasism ",<para-body>  An international sporting event is normal held in a country with huge interest from fans all over the world 
167,7,2,Premise,Premise,none,"However ,  due to this event North Korea showed a friendship and enthuasism ",".  For the time of occasions , people regardless of nationality , origin and religion will live together "
167,7,3,Premise,Premise,none,"However ,  due to this event North Korea showed a friendship and enthuasism ",.  People can understand more about a country 
167,7,4,Premise,Premise,none,"However ,  due to this event North Korea showed a friendship and enthuasism ",",  it is useful to ease tensions between nations "
167,7,5,Premise,Premise,none,"However ,  due to this event North Korea showed a friendship and enthuasism ","For example  in FIFA World Cup 2010 , the relation between North Korea and South Korea is dangerous for the warship sinking "
